season,round,circuit_id,lat,long,country,date,url
1987,10,osterreichring,47.2197,14.7647,Austria,16/08/1987,http://en.wikipedia.org/wiki/1987_Austrian_Grand_Prix
1987,11,monza,45.6156,9.28111,Italy,06/09/1987,http://en.wikipedia.org/wiki/1987_Italian_Grand_Prix
1987,12,estoril,38.7506,-9.39417,Portugal,20/09/1987,http://en.wikipedia.org/wiki/1987_Portuguese_Grand_Prix
1987,13,jerez,36.7083,-6.03417,Spain,27/09/1987,http://en.wikipedia.org/wiki/1987_Spanish_Grand_Prix
1987,14,rodriguez,19.4042,-99.0907,Mexico,18/10/1987,http://en.wikipedia.org/wiki/1987_Mexican_Grand_Prix
1987,15,suzuka,34.8431,136.541,Japan,01/11/1987,http://en.wikipedia.org/wiki/1987_Japanese_Grand_Prix
1987,16,adelaide,-34.9272,138.617,Australia,15/11/1987,http://en.wikipedia.org/wiki/1987_Australian_Grand_Prix
1988,1,jacarepagua,-22.9756,-43.395,Brazil,03/04/1988,http://en.wikipedia.org/wiki/1988_Brazilian_Grand_Prix
1988,2,imola,44.3439,11.7167,Italy,01/05/1988,http://en.wikipedia.org/wiki/1988_San_Marino_Grand_Prix
1988,3,monaco,43.7347,7.42056,Monaco,15/05/1988,http://en.wikipedia.org/wiki/1988_Monaco_Grand_Prix
1988,4,rodriguez,19.4042,-99.0907,Mexico,29/05/1988,http://en.wikipedia.org/wiki/1988_Mexican_Grand_Prix
1988,5,villeneuve,45.5,-73.5228,Canada,12/06/1988,http://en.wikipedia.org/wiki/1988_Canadian_Grand_Prix
1988,6,detroit,42.3298,-83.0401,USA,19/06/1988,http://en.wikipedia.org/wiki/1988_Detroit_Grand_Prix
1988,7,ricard,43.2506,5.79167,France,03/07/1988,http://en.wikipedia.org/wiki/1988_French_Grand_Prix
1988,8,silverstone,52.0786,-1.01694,UK,10/07/1988,http://en.wikipedia.org/wiki/1988_British_Grand_Prix
1988,9,hockenheimring,49.3278,8.56583,Germany,24/07/1988,http://en.wikipedia.org/wiki/1988_German_Grand_Prix
1988,10,hungaroring,47.5789,19.2486,Hungary,07/08/1988,http://en.wikipedia.org/wiki/1988_Hungarian_Grand_Prix
1988,11,spa,50.4372,5.97139,Belgium,28/08/1988,http://en.wikipedia.org/wiki/1988_Belgian_Grand_Prix
1988,12,monza,45.6156,9.28111,Italy,11/09/1988,http://en.wikipedia.org/wiki/1988_Italian_Grand_Prix
1988,13,estoril,38.7506,-9.39417,Portugal,25/09/1988,http://en.wikipedia.org/wiki/1988_Portuguese_Grand_Prix
1988,14,jerez,36.7083,-6.03417,Spain,02/10/1988,http://en.wikipedia.org/wiki/1988_Spanish_Grand_Prix
1988,15,suzuka,34.8431,136.541,Japan,30/10/1988,http://en.wikipedia.org/wiki/1988_Japanese_Grand_Prix
1988,16,adelaide,-34.9272,138.617,Australia,13/11/1988,http://en.wikipedia.org/wiki/1988_Australian_Grand_Prix
1989,1,jacarepagua,-22.9756,-43.395,Brazil,26/03/1989,http://en.wikipedia.org/wiki/1989_Brazilian_Grand_Prix
1989,2,imola,44.3439,11.7167,Italy,23/04/1989,http://en.wikipedia.org/wiki/1989_San_Marino_Grand_Prix
1989,3,monaco,43.7347,7.42056,Monaco,07/05/1989,http://en.wikipedia.org/wiki/1989_Monaco_Grand_Prix
1989,4,rodriguez,19.4042,-99.0907,Mexico,28/05/1989,http://en.wikipedia.org/wiki/1989_Mexican_Grand_Prix
1989,5,phoenix,33.4479,-112.075,USA,04/06/1989,http://en.wikipedia.org/wiki/1989_United_States_Grand_Prix
1989,6,villeneuve,45.5,-73.5228,Canada,18/06/1989,http://en.wikipedia.org/wiki/1989_Canadian_Grand_Prix
1989,7,ricard,43.2506,5.79167,France,09/07/1989,http://en.wikipedia.org/wiki/1989_French_Grand_Prix
1989,8,silverstone,52.0786,-1.01694,UK,16/07/1989,http://en.wikipedia.org/wiki/1989_British_Grand_Prix
1989,9,hockenheimring,49.3278,8.56583,Germany,30/07/1989,http://en.wikipedia.org/wiki/1989_German_Grand_Prix
1989,10,hungaroring,47.5789,19.2486,Hungary,13/08/1989,http://en.wikipedia.org/wiki/1989_Hungarian_Grand_Prix
1989,11,spa,50.4372,5.97139,Belgium,27/08/1989,http://en.wikipedia.org/wiki/1989_Belgian_Grand_Prix
1989,12,monza,45.6156,9.28111,Italy,10/09/1989,http://en.wikipedia.org/wiki/1989_Italian_Grand_Prix
1989,13,estoril,38.7506,-9.39417,Portugal,24/09/1989,http://en.wikipedia.org/wiki/1989_Portuguese_Grand_Prix
1989,14,jerez,36.7083,-6.03417,Spain,01/10/1989,http://en.wikipedia.org/wiki/1989_Spanish_Grand_Prix
1989,15,suzuka,34.8431,136.541,Japan,22/10/1989,http://en.wikipedia.org/wiki/1989_Japanese_Grand_Prix
1989,16,adelaide,-34.9272,138.617,Australia,05/11/1989,http://en.wikipedia.org/wiki/1989_Australian_Grand_Prix
1990,1,phoenix,33.4479,-112.075,USA,11/03/1990,http://en.wikipedia.org/wiki/1990_United_States_Grand_Prix
1990,2,interlagos,-23.7036,-46.6997,Brazil,25/03/1990,http://en.wikipedia.org/wiki/1990_Brazilian_Grand_Prix
1990,3,imola,44.3439,11.7167,Italy,13/05/1990,http://en.wikipedia.org/wiki/1990_San_Marino_Grand_Prix
1990,4,monaco,43.7347,7.42056,Monaco,27/05/1990,http://en.wikipedia.org/wiki/1990_Monaco_Grand_Prix
1990,5,villeneuve,45.5,-73.5228,Canada,10/06/1990,http://en.wikipedia.org/wiki/1990_Canadian_Grand_Prix
1990,6,rodriguez,19.4042,-99.0907,Mexico,24/06/1990,http://en.wikipedia.org/wiki/1990_Mexican_Grand_Prix
1990,7,ricard,43.2506,5.79167,France,08/07/1990,http://en.wikipedia.org/wiki/1990_French_Grand_Prix
1990,8,silverstone,52.0786,-1.01694,UK,15/07/1990,http://en.wikipedia.org/wiki/1990_British_Grand_Prix
1990,9,hockenheimring,49.3278,8.56583,Germany,29/07/1990,http://en.wikipedia.org/wiki/1990_German_Grand_Prix
1990,10,hungaroring,47.5789,19.2486,Hungary,12/08/1990,http://en.wikipedia.org/wiki/1990_Hungarian_Grand_Prix
1990,11,spa,50.4372,5.97139,Belgium,26/08/1990,http://en.wikipedia.org/wiki/1990_Belgian_Grand_Prix
1990,12,monza,45.6156,9.28111,Italy,09/09/1990,http://en.wikipedia.org/wiki/1990_Italian_Grand_Prix
1990,13,estoril,38.7506,-9.39417,Portugal,23/09/1990,http://en.wikipedia.org/wiki/1990_Portuguese_Grand_Prix
1990,14,jerez,36.7083,-6.03417,Spain,30/09/1990,http://en.wikipedia.org/wiki/1990_Spanish_Grand_Prix
1990,15,suzuka,34.8431,136.541,Japan,21/10/1990,http://en.wikipedia.org/wiki/1990_Japanese_Grand_Prix
1990,16,adelaide,-34.9272,138.617,Australia,04/11/1990,http://en.wikipedia.org/wiki/1990_Australian_Grand_Prix
1991,1,phoenix,33.4479,-112.075,USA,10/03/1991,http://en.wikipedia.org/wiki/1991_United_States_Grand_Prix
1991,2,interlagos,-23.7036,-46.6997,Brazil,24/03/1991,http://en.wikipedia.org/wiki/1991_Brazilian_Grand_Prix
1991,3,imola,44.3439,11.7167,Italy,28/04/1991,http://en.wikipedia.org/wiki/1991_San_Marino_Grand_Prix
1991,4,monaco,43.7347,7.42056,Monaco,12/05/1991,http://en.wikipedia.org/wiki/1991_Monaco_Grand_Prix
1991,5,villeneuve,45.5,-73.5228,Canada,02/06/1991,http://en.wikipedia.org/wiki/1991_Canadian_Grand_Prix
1991,6,rodriguez,19.4042,-99.0907,Mexico,16/06/1991,http://en.wikipedia.org/wiki/1991_Mexican_Grand_Prix
1991,7,magny_cours,46.8642,3.16361,France,07/07/1991,http://en.wikipedia.org/wiki/1991_French_Grand_Prix
1991,8,silverstone,52.0786,-1.01694,UK,14/07/1991,http://en.wikipedia.org/wiki/1991_British_Grand_Prix
1991,9,hockenheimring,49.3278,8.56583,Germany,28/07/1991,http://en.wikipedia.org/wiki/1991_German_Grand_Prix
1991,10,hungaroring,47.5789,19.2486,Hungary,11/08/1991,http://en.wikipedia.org/wiki/1991_Hungarian_Grand_Prix
1991,11,spa,50.4372,5.97139,Belgium,25/08/1991,http://en.wikipedia.org/wiki/1991_Belgian_Grand_Prix
1991,12,monza,45.6156,9.28111,Italy,08/09/1991,http://en.wikipedia.org/wiki/1991_Italian_Grand_Prix
1991,13,estoril,38.7506,-9.39417,Portugal,22/09/1991,http://en.wikipedia.org/wiki/1991_Portuguese_Grand_Prix
1991,14,catalunya,41.57,2.26111,Spain,29/09/1991,http://en.wikipedia.org/wiki/1991_Spanish_Grand_Prix
1991,15,suzuka,34.8431,136.541,Japan,20/10/1991,http://en.wikipedia.org/wiki/1991_Japanese_Grand_Prix
1991,16,adelaide,-34.9272,138.617,Australia,03/11/1991,http://en.wikipedia.org/wiki/1991_Australian_Grand_Prix
1992,1,kyalami,-25.9894,28.0767,South Africa,01/03/1992,http://en.wikipedia.org/wiki/1992_South_African_Grand_Prix
1992,2,rodriguez,19.4042,-99.0907,Mexico,22/03/1992,http://en.wikipedia.org/wiki/1992_Mexican_Grand_Prix
1992,3,interlagos,-23.7036,-46.6997,Brazil,05/04/1992,http://en.wikipedia.org/wiki/1992_Brazilian_Grand_Prix
1992,4,catalunya,41.57,2.26111,Spain,03/05/1992,http://en.wikipedia.org/wiki/1992_Spanish_Grand_Prix
1992,5,imola,44.3439,11.7167,Italy,17/05/1992,http://en.wikipedia.org/wiki/1992_San_Marino_Grand_Prix
1992,6,monaco,43.7347,7.42056,Monaco,31/05/1992,http://en.wikipedia.org/wiki/1992_Monaco_Grand_Prix
1992,7,villeneuve,45.5,-73.5228,Canada,14/06/1992,http://en.wikipedia.org/wiki/1992_Canadian_Grand_Prix
1992,8,magny_cours,46.8642,3.16361,France,05/07/1992,http://en.wikipedia.org/wiki/1992_French_Grand_Prix
1992,9,silverstone,52.0786,-1.01694,UK,12/07/1992,http://en.wikipedia.org/wiki/1992_British_Grand_Prix
1992,10,hockenheimring,49.3278,8.56583,Germany,26/07/1992,http://en.wikipedia.org/wiki/1992_German_Grand_Prix
1992,11,hungaroring,47.5789,19.2486,Hungary,16/08/1992,http://en.wikipedia.org/wiki/1992_Hungarian_Grand_Prix
1992,12,spa,50.4372,5.97139,Belgium,30/08/1992,http://en.wikipedia.org/wiki/1992_Belgian_Grand_Prix
1992,13,monza,45.6156,9.28111,Italy,13/09/1992,http://en.wikipedia.org/wiki/1992_Italian_Grand_Prix
1992,14,estoril,38.7506,-9.39417,Portugal,27/09/1992,http://en.wikipedia.org/wiki/1992_Portuguese_Grand_Prix
1992,15,suzuka,34.8431,136.541,Japan,25/10/1992,http://en.wikipedia.org/wiki/1992_Japanese_Grand_Prix
1992,16,adelaide,-34.9272,138.617,Australia,08/11/1992,http://en.wikipedia.org/wiki/1992_Australian_Grand_Prix
1993,1,kyalami,-25.9894,28.0767,South Africa,14/03/1993,http://en.wikipedia.org/wiki/1993_South_African_Grand_Prix
1993,2,interlagos,-23.7036,-46.6997,Brazil,28/03/1993,http://en.wikipedia.org/wiki/1993_Brazilian_Grand_Prix
1993,3,donington,52.8306,-1.37528,UK,11/04/1993,http://en.wikipedia.org/wiki/1993_European_Grand_Prix
1993,4,imola,44.3439,11.7167,Italy,25/04/1993,http://en.wikipedia.org/wiki/1993_San_Marino_Grand_Prix
1993,5,catalunya,41.57,2.26111,Spain,09/05/1993,http://en.wikipedia.org/wiki/1993_Spanish_Grand_Prix
1993,6,monaco,43.7347,7.42056,Monaco,23/05/1993,http://en.wikipedia.org/wiki/1993_Monaco_Grand_Prix
1993,7,villeneuve,45.5,-73.5228,Canada,13/06/1993,http://en.wikipedia.org/wiki/1993_Canadian_Grand_Prix
1993,8,magny_cours,46.8642,3.16361,France,04/07/1993,http://en.wikipedia.org/wiki/1993_French_Grand_Prix
1993,9,silverstone,52.0786,-1.01694,UK,11/07/1993,http://en.wikipedia.org/wiki/1993_British_Grand_Prix
1993,10,hockenheimring,49.3278,8.56583,Germany,25/07/1993,http://en.wikipedia.org/wiki/1993_German_Grand_Prix
1993,11,hungaroring,47.5789,19.2486,Hungary,15/08/1993,http://en.wikipedia.org/wiki/1993_Hungarian_Grand_Prix
1993,12,spa,50.4372,5.97139,Belgium,29/08/1993,http://en.wikipedia.org/wiki/1993_Belgian_Grand_Prix
1993,13,monza,45.6156,9.28111,Italy,12/09/1993,http://en.wikipedia.org/wiki/1993_Italian_Grand_Prix
1993,14,estoril,38.7506,-9.39417,Portugal,26/09/1993,http://en.wikipedia.org/wiki/1993_Portuguese_Grand_Prix
1993,15,suzuka,34.8431,136.541,Japan,24/10/1993,http://en.wikipedia.org/wiki/1993_Japanese_Grand_Prix
1993,16,adelaide,-34.9272,138.617,Australia,07/11/1993,http://en.wikipedia.org/wiki/1993_Australian_Grand_Prix
1994,1,interlagos,-23.7036,-46.6997,Brazil,27/03/1994,http://en.wikipedia.org/wiki/1994_Brazilian_Grand_Prix
1994,2,okayama,34.915,134.221,Japan,17/04/1994,http://en.wikipedia.org/wiki/1994_Pacific_Grand_Prix
1994,3,imola,44.3439,11.7167,Italy,01/05/1994,http://en.wikipedia.org/wiki/1994_San_Marino_Grand_Prix
1994,4,monaco,43.7347,7.42056,Monaco,15/05/1994,http://en.wikipedia.org/wiki/1994_Monaco_Grand_Prix
1994,5,catalunya,41.57,2.26111,Spain,29/05/1994,http://en.wikipedia.org/wiki/1994_Spanish_Grand_Prix
1994,6,villeneuve,45.5,-73.5228,Canada,12/06/1994,http://en.wikipedia.org/wiki/1994_Canadian_Grand_Prix
1994,7,magny_cours,46.8642,3.16361,France,03/07/1994,http://en.wikipedia.org/wiki/1994_French_Grand_Prix
1994,8,silverstone,52.0786,-1.01694,UK,10/07/1994,http://en.wikipedia.org/wiki/1994_British_Grand_Prix
1994,9,hockenheimring,49.3278,8.56583,Germany,31/07/1994,http://en.wikipedia.org/wiki/1994_German_Grand_Prix
1994,10,hungaroring,47.5789,19.2486,Hungary,14/08/1994,http://en.wikipedia.org/wiki/1994_Hungarian_Grand_Prix
1994,11,spa,50.4372,5.97139,Belgium,28/08/1994,http://en.wikipedia.org/wiki/1994_Belgian_Grand_Prix
1994,12,monza,45.6156,9.28111,Italy,11/09/1994,http://en.wikipedia.org/wiki/1994_Italian_Grand_Prix
1994,13,estoril,38.7506,-9.39417,Portugal,25/09/1994,http://en.wikipedia.org/wiki/1994_Portuguese_Grand_Prix
1994,14,jerez,36.7083,-6.03417,Spain,16/10/1994,http://en.wikipedia.org/wiki/1994_European_Grand_Prix
1994,15,suzuka,34.8431,136.541,Japan,06/11/1994,http://en.wikipedia.org/wiki/1994_Japanese_Grand_Prix
1994,16,adelaide,-34.9272,138.617,Australia,13/11/1994,http://en.wikipedia.org/wiki/1994_Australian_Grand_Prix
1995,1,interlagos,-23.7036,-46.6997,Brazil,26/03/1995,http://en.wikipedia.org/wiki/1995_Brazilian_Grand_Prix
1995,2,galvez,-34.6943,-58.4593,Argentina,09/04/1995,http://en.wikipedia.org/wiki/1995_Argentine_Grand_Prix
1995,3,imola,44.3439,11.7167,Italy,30/04/1995,http://en.wikipedia.org/wiki/1995_San_Marino_Grand_Prix
1995,4,catalunya,41.57,2.26111,Spain,14/05/1995,http://en.wikipedia.org/wiki/1995_Spanish_Grand_Prix
1995,5,monaco,43.7347,7.42056,Monaco,28/05/1995,http://en.wikipedia.org/wiki/1995_Monaco_Grand_Prix
1995,6,villeneuve,45.5,-73.5228,Canada,11/06/1995,http://en.wikipedia.org/wiki/1995_Canadian_Grand_Prix
1995,7,magny_cours,46.8642,3.16361,France,02/07/1995,http://en.wikipedia.org/wiki/1995_French_Grand_Prix
1995,8,silverstone,52.0786,-1.01694,UK,16/07/1995,http://en.wikipedia.org/wiki/1995_British_Grand_Prix
1995,9,hockenheimring,49.3278,8.56583,Germany,30/07/1995,http://en.wikipedia.org/wiki/1995_German_Grand_Prix
1995,10,hungaroring,47.5789,19.2486,Hungary,13/08/1995,http://en.wikipedia.org/wiki/1995_Hungarian_Grand_Prix
1995,11,spa,50.4372,5.97139,Belgium,27/08/1995,http://en.wikipedia.org/wiki/1995_Belgian_Grand_Prix
1995,12,monza,45.6156,9.28111,Italy,10/09/1995,http://en.wikipedia.org/wiki/1995_Italian_Grand_Prix
1995,13,estoril,38.7506,-9.39417,Portugal,24/09/1995,http://en.wikipedia.org/wiki/1995_Portuguese_Grand_Prix
1995,14,nurburgring,50.3356,6.9475,Germany,01/10/1995,http://en.wikipedia.org/wiki/1995_European_Grand_Prix
1995,15,okayama,34.915,134.221,Japan,22/10/1995,http://en.wikipedia.org/wiki/1995_Pacific_Grand_Prix
1995,16,suzuka,34.8431,136.541,Japan,29/10/1995,http://en.wikipedia.org/wiki/1995_Japanese_Grand_Prix
1995,17,adelaide,-34.9272,138.617,Australia,12/11/1995,http://en.wikipedia.org/wiki/1995_Australian_Grand_Prix
1996,1,albert_park,-37.8497,144.968,Australia,10/03/1996,http://en.wikipedia.org/wiki/1996_Australian_Grand_Prix
1996,2,interlagos,-23.7036,-46.6997,Brazil,31/03/1996,http://en.wikipedia.org/wiki/1996_Brazilian_Grand_Prix
1996,3,galvez,-34.6943,-58.4593,Argentina,07/04/1996,http://en.wikipedia.org/wiki/1996_Argentine_Grand_Prix
1996,4,nurburgring,50.3356,6.9475,Germany,28/04/1996,http://en.wikipedia.org/wiki/1996_European_Grand_Prix
1996,5,imola,44.3439,11.7167,Italy,05/05/1996,http://en.wikipedia.org/wiki/1996_San_Marino_Grand_Prix
1996,6,monaco,43.7347,7.42056,Monaco,19/05/1996,http://en.wikipedia.org/wiki/1996_Monaco_Grand_Prix
1996,7,catalunya,41.57,2.26111,Spain,02/06/1996,http://en.wikipedia.org/wiki/1996_Spanish_Grand_Prix
1996,8,villeneuve,45.5,-73.5228,Canada,16/06/1996,http://en.wikipedia.org/wiki/1996_Canadian_Grand_Prix
1996,9,magny_cours,46.8642,3.16361,France,30/06/1996,http://en.wikipedia.org/wiki/1996_French_Grand_Prix
1996,10,silverstone,52.0786,-1.01694,UK,14/07/1996,http://en.wikipedia.org/wiki/1996_British_Grand_Prix
1996,11,hockenheimring,49.3278,8.56583,Germany,28/07/1996,http://en.wikipedia.org/wiki/1996_German_Grand_Prix
1996,12,hungaroring,47.5789,19.2486,Hungary,11/08/1996,http://en.wikipedia.org/wiki/1996_Hungarian_Grand_Prix
1996,13,spa,50.4372,5.97139,Belgium,25/08/1996,http://en.wikipedia.org/wiki/1996_Belgian_Grand_Prix
1996,14,monza,45.6156,9.28111,Italy,08/09/1996,http://en.wikipedia.org/wiki/1996_Italian_Grand_Prix
1996,15,estoril,38.7506,-9.39417,Portugal,22/09/1996,http://en.wikipedia.org/wiki/1996_Portuguese_Grand_Prix
1996,16,suzuka,34.8431,136.541,Japan,13/10/1996,http://en.wikipedia.org/wiki/1996_Japanese_Grand_Prix
1997,1,albert_park,-37.8497,144.968,Australia,09/03/1997,http://en.wikipedia.org/wiki/1997_Australian_Grand_Prix
1997,2,interlagos,-23.7036,-46.6997,Brazil,30/03/1997,http://en.wikipedia.org/wiki/1997_Brazilian_Grand_Prix
1997,3,galvez,-34.6943,-58.4593,Argentina,13/04/1997,http://en.wikipedia.org/wiki/1997_Argentine_Grand_Prix
1997,4,imola,44.3439,11.7167,Italy,27/04/1997,http://en.wikipedia.org/wiki/1997_San_Marino_Grand_Prix
1997,5,monaco,43.7347,7.42056,Monaco,11/05/1997,http://en.wikipedia.org/wiki/1997_Monaco_Grand_Prix
1997,6,catalunya,41.57,2.26111,Spain,25/05/1997,http://en.wikipedia.org/wiki/1997_Spanish_Grand_Prix
1997,7,villeneuve,45.5,-73.5228,Canada,15/06/1997,http://en.wikipedia.org/wiki/1997_Canadian_Grand_Prix
1997,8,magny_cours,46.8642,3.16361,France,29/06/1997,http://en.wikipedia.org/wiki/1997_French_Grand_Prix
1997,9,silverstone,52.0786,-1.01694,UK,13/07/1997,http://en.wikipedia.org/wiki/1997_British_Grand_Prix
1997,10,hockenheimring,49.3278,8.56583,Germany,27/07/1997,http://en.wikipedia.org/wiki/1997_German_Grand_Prix
1997,11,hungaroring,47.5789,19.2486,Hungary,10/08/1997,http://en.wikipedia.org/wiki/1997_Hungarian_Grand_Prix
1997,12,spa,50.4372,5.97139,Belgium,24/08/1997,http://en.wikipedia.org/wiki/1997_Belgian_Grand_Prix
1997,13,monza,45.6156,9.28111,Italy,07/09/1997,http://en.wikipedia.org/wiki/1997_Italian_Grand_Prix
1997,14,osterreichring,47.2197,14.7647,Austria,21/09/1997,http://en.wikipedia.org/wiki/1997_Austrian_Grand_Prix
1997,15,nurburgring,50.3356,6.9475,Germany,28/09/1997,http://en.wikipedia.org/wiki/1997_Luxembourg_Grand_Prix
1997,16,suzuka,34.8431,136.541,Japan,12/10/1997,http://en.wikipedia.org/wiki/1997_Japanese_Grand_Prix
1997,17,jerez,36.7083,-6.03417,Spain,26/10/1997,http://en.wikipedia.org/wiki/1997_European_Grand_Prix
1998,1,albert_park,-37.8497,144.968,Australia,08/03/1998,http://en.wikipedia.org/wiki/1998_Australian_Grand_Prix
1998,2,interlagos,-23.7036,-46.6997,Brazil,29/03/1998,http://en.wikipedia.org/wiki/1998_Brazilian_Grand_Prix
1998,3,galvez,-34.6943,-58.4593,Argentina,12/04/1998,http://en.wikipedia.org/wiki/1998_Argentine_Grand_Prix
1998,4,imola,44.3439,11.7167,Italy,26/04/1998,http://en.wikipedia.org/wiki/1998_San_Marino_Grand_Prix
1998,5,catalunya,41.57,2.26111,Spain,10/05/1998,http://en.wikipedia.org/wiki/1998_Spanish_Grand_Prix
1998,6,monaco,43.7347,7.42056,Monaco,24/05/1998,http://en.wikipedia.org/wiki/1998_Monaco_Grand_Prix
1998,7,villeneuve,45.5,-73.5228,Canada,07/06/1998,http://en.wikipedia.org/wiki/1998_Canadian_Grand_Prix
1998,8,magny_cours,46.8642,3.16361,France,28/06/1998,http://en.wikipedia.org/wiki/1998_French_Grand_Prix
1998,9,silverstone,52.0786,-1.01694,UK,12/07/1998,http://en.wikipedia.org/wiki/1998_British_Grand_Prix
1998,10,osterreichring,47.2197,14.7647,Austria,26/07/1998,http://en.wikipedia.org/wiki/1998_Austrian_Grand_Prix
1998,11,hockenheimring,49.3278,8.56583,Germany,02/08/1998,http://en.wikipedia.org/wiki/1998_German_Grand_Prix
1998,12,hungaroring,47.5789,19.2486,Hungary,16/08/1998,http://en.wikipedia.org/wiki/1998_Hungarian_Grand_Prix
1998,13,spa,50.4372,5.97139,Belgium,30/08/1998,http://en.wikipedia.org/wiki/1998_Belgian_Grand_Prix
1998,14,monza,45.6156,9.28111,Italy,13/09/1998,http://en.wikipedia.org/wiki/1998_Italian_Grand_Prix
1998,15,nurburgring,50.3356,6.9475,Germany,27/09/1998,http://en.wikipedia.org/wiki/1998_Luxembourg_Grand_Prix
1998,16,suzuka,34.8431,136.541,Japan,01/11/1998,http://en.wikipedia.org/wiki/1998_Japanese_Grand_Prix
1999,1,albert_park,-37.8497,144.968,Australia,07/03/1999,http://en.wikipedia.org/wiki/1999_Australian_Grand_Prix
1999,2,interlagos,-23.7036,-46.6997,Brazil,11/04/1999,http://en.wikipedia.org/wiki/1999_Brazilian_Grand_Prix
1999,3,imola,44.3439,11.7167,Italy,02/05/1999,http://en.wikipedia.org/wiki/1999_San_Marino_Grand_Prix
1999,4,monaco,43.7347,7.42056,Monaco,16/05/1999,http://en.wikipedia.org/wiki/1999_Monaco_Grand_Prix
1999,5,catalunya,41.57,2.26111,Spain,30/05/1999,http://en.wikipedia.org/wiki/1999_Spanish_Grand_Prix
1999,6,villeneuve,45.5,-73.5228,Canada,13/06/1999,http://en.wikipedia.org/wiki/1999_Canadian_Grand_Prix
1999,7,magny_cours,46.8642,3.16361,France,27/06/1999,http://en.wikipedia.org/wiki/1999_French_Grand_Prix
1999,8,silverstone,52.0786,-1.01694,UK,11/07/1999,http://en.wikipedia.org/wiki/1999_British_Grand_Prix
1999,9,osterreichring,47.2197,14.7647,Austria,25/07/1999,http://en.wikipedia.org/wiki/1999_Austrian_Grand_Prix
1999,10,hockenheimring,49.3278,8.56583,Germany,01/08/1999,http://en.wikipedia.org/wiki/1999_German_Grand_Prix
1999,11,hungaroring,47.5789,19.2486,Hungary,15/08/1999,http://en.wikipedia.org/wiki/1999_Hungarian_Grand_Prix
1999,12,spa,50.4372,5.97139,Belgium,29/08/1999,http://en.wikipedia.org/wiki/1999_Belgian_Grand_Prix
1999,13,monza,45.6156,9.28111,Italy,12/09/1999,http://en.wikipedia.org/wiki/1999_Italian_Grand_Prix
1999,14,nurburgring,50.3356,6.9475,Germany,26/09/1999,http://en.wikipedia.org/wiki/1999_European_Grand_Prix
1999,15,sepang,2.76083,101.738,Malaysia,17/10/1999,http://en.wikipedia.org/wiki/1999_Malaysian_Grand_Prix
1999,16,suzuka,34.8431,136.541,Japan,31/10/1999,http://en.wikipedia.org/wiki/1999_Japanese_Grand_Prix
2000,1,albert_park,-37.8497,144.968,Australia,12/03/2000,http://en.wikipedia.org/wiki/2000_Australian_Grand_Prix
2000,2,interlagos,-23.7036,-46.6997,Brazil,26/03/2000,http://en.wikipedia.org/wiki/2000_Brazilian_Grand_Prix
2000,3,imola,44.3439,11.7167,Italy,09/04/2000,http://en.wikipedia.org/wiki/2000_San_Marino_Grand_Prix
2000,4,silverstone,52.0786,-1.01694,UK,23/04/2000,http://en.wikipedia.org/wiki/2000_British_Grand_Prix
2000,5,catalunya,41.57,2.26111,Spain,07/05/2000,http://en.wikipedia.org/wiki/2000_Spanish_Grand_Prix
2000,6,nurburgring,50.3356,6.9475,Germany,21/05/2000,http://en.wikipedia.org/wiki/2000_European_Grand_Prix
2000,7,monaco,43.7347,7.42056,Monaco,04/06/2000,http://en.wikipedia.org/wiki/2000_Monaco_Grand_Prix
2000,8,villeneuve,45.5,-73.5228,Canada,18/06/2000,http://en.wikipedia.org/wiki/2000_Canadian_Grand_Prix
2000,9,magny_cours,46.8642,3.16361,France,02/07/2000,http://en.wikipedia.org/wiki/2000_French_Grand_Prix
2000,10,osterreichring,47.2197,14.7647,Austria,16/07/2000,http://en.wikipedia.org/wiki/2000_Austrian_Grand_Prix
2000,11,hockenheimring,49.3278,8.56583,Germany,30/07/2000,http://en.wikipedia.org/wiki/2000_German_Grand_Prix
2000,12,hungaroring,47.5789,19.2486,Hungary,13/08/2000,http://en.wikipedia.org/wiki/2000_Hungarian_Grand_Prix
2000,13,spa,50.4372,5.97139,Belgium,27/08/2000,http://en.wikipedia.org/wiki/2000_Belgian_Grand_Prix
2000,14,monza,45.6156,9.28111,Italy,10/09/2000,http://en.wikipedia.org/wiki/2000_Italian_Grand_Prix
2000,15,indianapolis,39.795,-86.2347,USA,24/09/2000,http://en.wikipedia.org/wiki/2000_United_States_Grand_Prix
2000,16,suzuka,34.8431,136.541,Japan,08/10/2000,http://en.wikipedia.org/wiki/2000_Japanese_Grand_Prix
2000,17,sepang,2.76083,101.738,Malaysia,22/10/2000,http://en.wikipedia.org/wiki/2000_Malaysian_Grand_Prix
2001,1,albert_park,-37.8497,144.968,Australia,04/03/2001,http://en.wikipedia.org/wiki/2001_Australian_Grand_Prix
2001,2,sepang,2.76083,101.738,Malaysia,18/03/2001,http://en.wikipedia.org/wiki/2001_Malaysian_Grand_Prix
2001,3,interlagos,-23.7036,-46.6997,Brazil,01/04/2001,http://en.wikipedia.org/wiki/2001_Brazilian_Grand_Prix
2001,4,imola,44.3439,11.7167,Italy,15/04/2001,http://en.wikipedia.org/wiki/2001_San_Marino_Grand_Prix
2001,5,catalunya,41.57,2.26111,Spain,29/04/2001,http://en.wikipedia.org/wiki/2001_Spanish_Grand_Prix
